month_start,period,entity,region,department,actual_salary_opex,actual_non_salary_opex,actual_total_opex,budget_salary_opex,budget_non_salary_opex,budget_total_opex,salary_opex_variance,non_salary_opex_variance,total_opex_variance
2023-04-01,2023-04,UK,Central,G&A,29192.27,16703.7,45895.97,28728.34,17933.54,44830.03,463.93,-1229.84,1065.94
2023-04-01,2023-04,UK,Central,Marketing,33994.92,22403.01,56397.93,35368.91,23793.22,58884.97,-1373.99,-1390.21,-2487.04
2023-04-01,2023-04,UK,Central,Operations,64718.55,38150.22,102868.77,65405.32,39101.03,115562.86,-686.77,-950.81,-12694.09
2023-04-01,2023-04,UK,Central,Sales,47521.12,34066.47,81587.59,49294.98,35885.73,85481.51,-1773.86,-1819.26,-3893.92
2023-04-01,2023-04,UK,Central,Technology,55825.7,38689.25,94514.94,59428.94,41591.56,94777.35,-3603.24,-2902.31,-262.41
2023-04-01,2023-04,UK,East,G&A,23940.69,15937.63,39878.32,26441.38,16870.12,39845.23,-2500.69,-932.49,33.09
2023-04-01,2023-04,UK,East,Marketing,33113.73,20900.72,54014.44,34203.24,22030.36,56117.95,-1089.51,-1129.64,-2103.51
2023-04-01,2023-04,UK,East,Operations,63342.68,35346.82,98689.51,64314.1,38124.79,101959.96,-971.42,-2777.97,-3270.45
2023-04-01,2023-04,UK,East,Sales,45716.86,27135.37,72852.23,47411.13,28182.67,73584.09,-1694.27,-1047.3,-731.86
2023-04-01,2023-04,UK,East,Technology,52355.01,31036.36,83391.37,54874.13,30564.37,87413.36,-2519.12,471.99,-4021.99
2023-04-01,2023-04,UK,International,G&A,20862.41,13488.97,34351.38,22534.38,13724.87,34999.09,-1671.97,-235.9,-647.71
2023-04-01,2023-04,UK,International,Marketing,26601.04,15833.69,42434.73,27440.43,16540.86,44344.83,-839.39,-707.17,-1910.1
2023-04-01,2023-04,UK,International,Operations,50701.22,33254.39,83955.61,52820.74,34453.71,88386.03,-2119.52,-1199.32,-4430.42
2023-04-01,2023-04,UK,International,Sales,39226.82,24898.36,64125.18,40782.84,26382.27,67259.06,-1556.02,-1483.91,-3133.88
2023-04-01,2023-04,UK,International,Technology,47652.89,32357.36,80010.24,52649.89,31923.95,80775.14,-4997.0,433.41,-764.9
2023-04-01,2023-04,UK,West,G&A,32368.41,17954.45,50322.86,32129.12,18772.95,51726.82,239.29,-818.5,-1403.96
2023-04-01,2023-04,UK,West,Marketing,38841.21,25341.03,64182.23,40609.47,26905.85,67124.86,-1768.26,-1564.82,-2942.63
2023-04-01,2023-04,UK,West,Operations,76849.59,44689.5,121539.09,77379.18,46923.84,133133.36,-529.59,-2234.34,-11594.27
2023-04-01,2023-04,UK,West,Sales,56311.46,30580.86,86892.32,57446.12,32045.24,93745.12,-1134.66,-1464.38,-6852.8
2023-04-01,2023-04,UK,West,Technology,67121.35,41472.2,108593.56,66179.7,42056.17,110506.43,941.65,-583.97,-1912.87
2023-04-01,2023-04,USA,Central,G&A,43468.4,23167.2,66635.6,45689.7,25155.64,68068.57,-2221.3,-1988.44,-1432.97
2023-04-01,2023-04,USA,Central,Marketing,52027.32,34869.45,86896.77,54396.48,35442.56,93856.74,-2369.16,-573.11,-6959.97
2023-04-01,2023-04,USA,Central,Operations,97253.64,61826.5,159080.13,101171.89,63403.02,162386.97,-3918.25,-1576.52,-3306.84
2023-04-01,2023-04,USA,Central,Sales,77325.66,45329.49,122655.15,80007.08,45164.82,131390.97,-2681.42,164.67,-8735.82
2023-04-01,2023-04,USA,Central,Technology,96192.42,57676.8,153869.22,99352.23,58993.15,156074.18,-3159.81,-1316.35,-2204.96
2023-04-01,2023-04,USA,East,G&A,40100.76,23973.7,64074.46,43076.18,25439.23,65464.88,-2975.42,-1465.53,-1390.42
2023-04-01,2023-04,USA,East,Marketing,52121.39,33087.54,85208.93,53923.65,33371.61,88066.13,-1802.26,-284.07,-2857.2
2023-04-01,2023-04,USA,East,Operations,92402.82,66364.53,158767.35,95621.6,68356.76,170152.85,-3218.78,-1992.23,-11385.5
2023-04-01,2023-04,USA,East,Sales,73999.22,49506.22,123505.44,76743.9,51567.65,125359.52,-2744.68,-2061.43,-1854.08
2023-04-01,2023-04,USA,East,Technology,81037.68,50115.87,131153.55,86858.84,51964.26,144924.97,-5821.16,-1848.39,-13771.42
2023-04-01,2023-04,USA,International,G&A,34899.04,21082.64,55981.68,36538.62,22116.59,57982.41,-1639.58,-1033.95,-2000.73
2023-04-01,2023-04,USA,International,Marketing,47596.78,28479.45,76076.23,49999.9,31990.07,74304.09,-2403.12,-3510.62,1772.14
2023-04-01,2023-04,USA,International,Operations,84279.22,51760.42,136039.65,91008.82,54492.81,140517.78,-6729.6,-2732.39,-4478.13
2023-04-01,2023-04,USA,International,Sales,62949.16,39682.05,102631.21,64943.29,41415.12,104848.28,-1994.13,-1733.07,-2217.07
2023-04-01,2023-04,USA,International,Technology,73761.97,49603.52,123365.48,77205.36,53135.52,127529.85,-3443.39,-3532.0,-4164.37
2023-04-01,2023-04,USA,West,G&A,51561.56,24953.15,76514.7,54023.84,26553.91,81874.63,-2462.28,-1600.76,-5359.93
2023-04-01,2023-04,USA,West,Marketing,64056.89,34039.08,98095.97,66204.34,36816.29,96869.65,-2147.45,-2777.21,1226.32
2023-04-01,2023-04,USA,West,Operations,123881.43,71972.2,195853.64,124380.24,77669.27,194821.73,-498.81,-5697.07,1031.91
2023-04-01,2023-04,USA,West,Sales,90352.36,54266.78,144619.13,90205.61,56774.2,147879.37,146.75,-2507.42,-3260.24
2023-04-01,2023-04,USA,West,Technology,114018.6,62325.64,176344.24,118056.22,61967.59,179751.56,-4037.62,358.05,-3407.32
2023-05-01,2023-05,Canada,Central,G&A,35331.95,19798.46,55130.4,35756.77,20991.02,59045.61,-424.82,-1192.56,-3915.21
2023-05-01,2023-05,Canada,Central,Marketing,42211.45,23096.37,65307.82,43054.64,23603.05,71162.23,-843.19,-506.68,-5854.41
2023-05-01,2023-05,Canada,Central,Operations,76178.68,46355.81,122534.5,79483.9,48432.46,134697.29,-3305.22,-2076.65,-12162.79
2023-05-01,2023-05,Canada,Central,Sales,59500.15,36866.12,96366.28,64510.51,37438.75,105058.91,-5010.36,-572.63,-8692.63
2023-05-01,2023-05,Canada,Central,Technology,63770.51,43601.65,107372.16,63643.12,44445.33,114435.29,127.39,-843.68,-7063.13
2023-05-01,2023-05,Canada,East,G&A,26769.56,17473.39,44242.95,28249.91,17942.67,45133.27,-1480.35,-469.28,-890.32
2023-05-01,2023-05,Canada,East,Marketing,38949.91,25091.19,64041.1,41235.56,26528.97,68663.54,-2285.65,-1437.78,-4622.44
2023-05-01,2023-05,Canada,East,Operations,77101.46,46162.67,123264.13,82276.02,47306.31,130022.8,-5174.56,-1143.64,-6758.67
2023-05-01,2023-05,Canada,East,Sales,52811.36,30010.0,82821.37,55666.32,32354.87,87055.6,-2854.96,-2344.87,-4234.23
2023-05-01,2023-05,Canada,East,Technology,65569.25,41160.52,106729.77,69910.35,41322.04,111969.35,-4341.1,-161.52,-5239.58
2023-05-01,2023-05,Canada,International,G&A,22672.7,14976.55,37649.26,23302.77,15476.76,38170.22,-630.07,-500.21,-520.96
2023-05-01,2023-05,Canada,International,Marketing,31551.02,20269.86,51820.87,33397.55,22216.02,50637.32,-1846.53,-1946.16,1183.55
2023-05-01,2023-05,Canada,International,Operations,58155.1,36664.17,94819.27,57293.86,38287.21,98864.6,861.24,-1623.04,-4045.33
2023-05-01,2023-05,Canada,International,Sales,40189.31,27106.11,67295.42,42588.97,28767.82,72298.4,-2399.66,-1661.71,-5002.98
2023-05-01,2023-05,Canada,International,Technology,54926.08,30066.49,84992.58,57665.76,30630.34,89302.55,-2739.68,-563.85,-4309.97
2023-05-01,2023-05,Canada,West,G&A,35940.89,22254.28,58195.17,36405.86,23010.13,59313.91,-464.97,-755.85,-1118.74
2023-05-01,2023-05,Canada,West,Marketing,49663.82,26160.65,75824.47,51601.46,26500.81,78677.88,-1937.64,-340.16,-2853.41
2023-05-01,2023-05,Canada,West,Operations,84789.65,56063.02,140852.67,85643.67,57127.09,140673.58,-854.02,-1064.07,179.09
2023-05-01,2023-05,Canada,West,Sales,63795.17,42033.97,105829.14,67738.88,44781.14,107074.38,-3943.71,-2747.17,-1245.24
2023-05-01,2023-05,Canada,West,Technology,71484.4,45254.83,116739.23,76603.74,46790.41,124087.55,-5119.34,-1535.58,-7348.32
2023-05-01,2023-05,UK,Central,G&A,27900.8,14647.75,42548.55,28377.6,15387.82,45644.85,-476.8,-740.07,-3096.3
2023-05-01,2023-05,UK,Central,Marketing,34394.79,20309.12,54703.91,34883.52,21003.38,58396.12,-488.73,-694.26,-3692.21
2023-05-01,2023-05,UK,Central,Operations,66075.94,42113.69,108189.63,70479.78,44203.26,114263.1,-4403.84,-2089.57,-6073.47
2023-05-01,2023-05,UK,Central,Sales,44739.4,29201.93,73941.33,44913.05,30709.41,76216.1,-173.65,-1507.48,-2274.77
2023-05-01,2023-05,UK,Central,Technology,54933.81,38007.39,92941.19,54986.34,41251.74,92666.6,-52.53,-3244.35,274.59
2023-05-01,2023-05,UK,East,G&A,28332.73,16589.93,44922.66,30743.47,16502.68,46715.68,-2410.74,87.25,-1793.02
2023-05-01,2023-05,UK,East,Marketing,36722.78,18952.35,55675.14,37290.37,20145.75,57101.31,-567.59,-1193.4,-1426.17
2023-05-01,2023-05,UK,East,Operations,65548.14,46043.96,111592.1,68857.0,49054.62,115384.86,-3308.86,-3010.66,-3792.76
2023-05-01,2023-05,UK,East,Sales,47803.74,26331.23,74134.96,49572.12,29615.05,76203.96,-1768.38,-3283.82,-2069.0
2023-05-01,2023-05,UK,East,Technology,50305.87,33914.42,84220.28,53860.54,33683.54,83944.38,-3554.67,230.88,275.9
2023-05-01,2023-05,UK,International,G&A,19536.72,12333.39,31870.11,20207.29,13415.34,31032.55,-670.57,-1081.95,837.56
2023-05-01,2023-05,UK,International,Marketing,29126.33,16463.42,45589.75,31168.0,17604.51,47290.13,-2041.67,-1141.09,-1700.38
2023-05-01,2023-05,UK,International,Operations,51840.41,29715.46,81555.87,54170.47,30929.37,83746.57,-2330.06,-1213.91,-2190.7
2023-05-01,2023-05,UK,International,Sales,38993.66,24558.07,63551.74,40920.44,25500.51,68300.82,-1926.78,-942.44,-4749.08
2023-05-01,2023-05,UK,International,Technology,49542.07,27495.94,77038.01,51821.22,27896.03,80748.93,-2279.15,-400.09,-3710.92
2023-05-01,2023-05,UK,West,G&A,31360.53,18395.08,49755.61,33566.78,19677.57,53545.68,-2206.25,-1282.49,-3790.07
2023-05-01,2023-05,UK,West,Marketing,38150.69,24292.31,62443.0,39949.64,25066.2,69235.27,-1798.95,-773.89,-6792.27
2023-05-01,2023-05,UK,West,Operations,69599.96,45479.91,115079.88,70294.97,46764.98,119631.92,-695.01,-1285.07,-4552.04
2023-05-01,2023-05,UK,West,Sales,53523.84,37445.19,90969.04,55234.15,37961.26,93497.69,-1710.31,-516.07,-2528.65
2023-05-01,2023-05,UK,West,Technology,70218.35,45241.14,115459.49,70820.86,48995.75,118450.86,-602.51,-3754.61,-2991.37
2023-05-01,2023-05,USA,Central,G&A,39417.35,25944.65,65361.99,41048.21,26869.93,66141.53,-1630.86,-925.28,-779.54
2023-05-01,2023-05,USA,Central,Marketing,57006.02,35112.59,92118.61,62025.25,35414.27,98670.17,-5019.23,-301.68,-6551.56
2023-05-01,2023-05,USA,Central,Operations,94988.88,64698.5,159687.38,97126.1,62669.89,164472.73,-2137.22,2028.61,-4785.35
2023-05-01,2023-05,USA,Central,Sales,77793.75,45131.97,122925.72,80974.35,47047.49,127197.08,-3180.6,-1915.52,-4271.36
2023-05-01,2023-05,USA,Central,Technology,93417.19,57688.16,151105.35,91806.16,56087.36,154634.72,1611.03,1600.8,-3529.37
2023-05-01,2023-05,USA,East,G&A,35886.92,27087.72,62974.64,37687.09,28135.01,65404.82,-1800.17,-1047.29,-2430.18
2023-05-01,2023-05,USA,East,Marketing,50582.9,32503.93,83086.83,52199.93,33602.75,87410.31,-1617.03,-1098.82,-4323.48
2023-05-01,2023-05,USA,East,Operations,103714.65,62776.7,166491.35,110375.58,68358.05,172004.74,-6660.93,-5581.35,-5513.39
2023-05-01,2023-05,USA,East,Sales,67251.07,41163.27,108414.34,71024.33,43532.34,115325.21,-3773.26,-2369.07,-6910.87
2023-05-01,2023-05,USA,East,Technology,90986.72,53502.58,144489.3,88458.11,56813.95,150174.36,2528.61,-3311.37,-5685.06
2023-05-01,2023-05,USA,International,G&A,35949.76,20046.32,55996.07,36220.25,21233.18,56643.49,-270.49,-1186.86,-647.42
2023-05-01,2023-05,USA,International,Marketing,42177.89,27033.75,69211.65,42070.08,27466.31,69403.08,107.81,-432.56,-191.43
2023-05-01,2023-05,USA,International,Operations,84702.82,52182.18,136885.01,86777.45,54246.84,144064.86,-2074.63,-2064.66,-7179.85
2023-05-01,2023-05,USA,International,Sales,62368.65,40588.22,102956.87,65098.53,41738.8,105354.68,-2729.88,-1150.58,-2397.81
2023-05-01,2023-05,USA,International,Technology,78055.15,47315.6,125370.75,84458.09,48970.9,131300.1,-6402.94,-1655.3,-5929.35
2023-05-01,2023-05,USA,West,G&A,51866.8,27254.44,79121.25,52184.92,28144.75,82168.52,-318.12,-890.31,-3047.27
2023-05-01,2023-05,USA,West,Marketing,64142.4,41290.2,105432.6,64674.44,42442.87,107731.92,-532.04,-1152.67,-2299.32
2023-05-01,2023-05,USA,West,Operations,118825.84,81265.45,200091.29,122223.34,82299.48,216001.41,-3397.5,-1034.03,-15910.12
2023-05-01,2023-05,USA,West,Sales,89920.05,61995.54,151915.59,89253.42,62751.47,160721.95,666.63,-755.93,-8806.36
2023-05-01,2023-05,USA,West,Technology,105164.64,65293.13,170457.77,114470.99,65594.94,181173.85,-9306.35,-301.81,-10716.08
2023-06-01,2023-06,Canada,Central,G&A,30738.56,17273.18,48011.74,32421.65,17732.16,49416.3,-1683.09,-458.98,-1404.56
2023-06-01,2023-06,Canada,Central,Marketing,41300.86,27130.43,68431.3,44613.02,28621.37,70660.68,-3312.16,-1490.94,-2229.38
2023-06-01,2023-06,Canada,Central,Operations,77993.36,49132.19,127125.55,79589.78,51271.07,134801.97,-1596.42,-2138.88,-7676.42
2023-06-01,2023-06,Canada,Central,Sales,54924.53,36461.31,91385.84,57655.86,38965.33,88589.71,-2731.33,-2504.02,2796.13
2023-06-01,2023-06,Canada,Central,Technology,66528.19,44613.06,111141.25,66975.78,48307.9,110171.06,-447.59,-3694.84,970.19
2023-06-01,2023-06,Canada,East,G&A,31575.3,20668.73,52244.03,32702.35,21013.63,56981.76,-1127.05,-344.9,-4737.73
2023-06-01,2023-06,Canada,East,Marketing,38440.43,24327.93,62768.36,39573.12,26224.54,62981.93,-1132.69,-1896.61,-213.57
2023-06-01,2023-06,Canada,East,Operations,71239.47,46104.25,117343.72,77531.57,45242.28,113451.26,-6292.1,861.97,3892.46
2023-06-01,2023-06,Canada,East,Sales,51423.39,30938.99,82362.38,54461.95,32624.64,84767.19,-3038.56,-1685.65,-2404.81
2023-06-01,2023-06,Canada,East,Technology,66508.45,40056.65,106565.11,69908.86,40975.72,115027.37,-3400.41,-919.07,-8462.26
2023-06-01,2023-06,Canada,International,G&A,26402.91,16996.14,43399.05,27557.21,17079.17,45662.57,-1154.3,-83.03,-2263.52
2023-06-01,2023-06,Canada,International,Marketing,33170.79,18124.04,51294.82,35268.9,20041.71,54182.88,-2098.11,-1917.67,-2888.06
2023-06-01,2023-06,Canada,International,Operations,61155.33,32827.9,93983.23,66592.18,34197.29,98051.32,-5436.85,-1369.39,-4068.09
2023-06-01,2023-06,Canada,International,Sales,40731.06,28147.95,68879.01,44676.51,28857.38,68309.64,-3945.45,-709.43,569.37
2023-06-01,2023-06,Canada,International,Technology,58964.56,35041.15,94005.71,59457.38,35605.52,99506.06,-492.82,-564.37,-5500.35
2023-06-01,2023-06,Canada,West,G&A,35583.59,21090.95,56674.54,37542.07,21816.36,62299.75,-1958.48,-725.41,-5625.21
2023-06-01,2023-06,Canada,West,Marketing,46661.73,26090.08,72751.81,49622.82,26019.37,75829.04,-2961.09,70.71,-3077.23
2023-06-01,2023-06,Canada,West,Operations,95773.45,51221.66,146995.11,98920.51,53024.56,150756.51,-3147.06,-1802.9,-3761.4
2023-06-01,2023-06,Canada,West,Sales,60225.07,40386.9,100611.97,65889.92,41814.56,109549.7,-5664.85,-1427.66,-8937.73
2023-06-01,2023-06,Canada,West,Technology,78234.69,46307.56,124542.25,84741.57,49633.58,126685.08,-6506.88,-3326.02,-2142.83
2023-06-01,2023-06,UK,Central,G&A,27139.52,16135.58,43275.1,28519.69,17045.98,44015.31,-1380.17,-910.4,-740.21
2023-06-01,2023-06,UK,Central,Marketing,36375.77,22276.91,58652.68,39672.71,22595.64,58842.42,-3296.94,-318.73,-189.74
2023-06-01,2023-06,UK,Central,Operations,65860.05,37790.14,103650.19,66013.28,38717.25,107493.49,-153.23,-927.11,-3843.3
2023-06-01,2023-06,UK,Central,Sales,48641.77,29399.72,78041.49,49007.36,31122.06,81951.24,-365.59,-1722.34,-3909.75
2023-06-01,2023-06,UK,Central,Technology,60178.58,38292.3,98470.88,65462.68,40617.68,106183.16,-5284.1,-2325.38,-7712.28
2023-06-01,2023-06,UK,East,G&A,26091.43,14385.55,40476.98,26991.28,14894.46,43259.7,-899.85,-508.91,-2782.72
2023-06-01,2023-06,UK,East,Marketing,32210.89,20320.44,52531.33,34444.59,21290.47,55501.98,-2233.7,-970.03,-2970.65
2023-06-01,2023-06,UK,East,Operations,63265.7,32330.66,95596.36,66759.42,34196.45,101602.44,-3493.72,-1865.79,-6006.08
2023-06-01,2023-06,UK,East,Sales,44232.67,24991.0,69223.66,44979.04,25815.91,71615.33,-746.37,-824.91,-2391.67
2023-06-01,2023-06,UK,East,Technology,55681.57,40767.7,96449.27,56321.66,40016.27,101222.69,-640.09,751.43,-4773.42
2023-06-01,2023-06,UK,International,G&A,20492.56,13178.57,33671.12,21026.29,13504.6,33985.99,-533.73,-326.03,-314.87
2023-06-01,2023-06,UK,International,Marketing,27041.57,17250.83,44292.4,27592.06,17872.31,45605.89,-550.49,-621.48,-1313.49
2023-06-01,2023-06,UK,International,Operations,50702.95,32942.82,83645.77,50475.61,35509.81,85373.56,227.34,-2566.99,-1727.79
2023-06-01,2023-06,UK,International,Sales,37266.0,22981.66,60247.66,38763.77,24346.7,61925.19,-1497.77,-1365.04,-1677.53
2023-06-01,2023-06,UK,International,Technology,45464.3,28016.96,73481.26,49811.05,28729.71,76644.96,-4346.75,-712.75,-3163.7
2023-06-01,2023-06,UK,West,G&A,31895.7,19861.33,51757.03,32624.4,20815.91,53304.05,-728.7,-954.58,-1547.02
2023-06-01,2023-06,UK,West,Marketing,35247.98,24119.5,59367.47,37396.25,24698.26,64709.9,-2148.27,-578.76,-5342.43
2023-06-01,2023-06,UK,West,Operations,79501.19,48748.0,128249.19,83406.77,48876.13,132996.97,-3905.58,-128.13,-4747.78
2023-06-01,2023-06,UK,West,Sales,52814.63,36239.43,89054.06,54785.97,38942.45,91519.04,-1971.34,-2703.02,-2464.98
2023-06-01,2023-06,UK,West,Technology,68251.46,35415.38,103666.84,69119.25,35397.03,105626.98,-867.79,18.35,-1960.14
2023-06-01,2023-06,USA,Central,G&A,40600.4,26332.76,66933.16,39807.6,27386.17,68368.74,792.8,-1053.41,-1435.58
2023-06-01,2023-06,USA,Central,Marketing,54151.49,35884.59,90036.08,59071.52,38987.73,92057.31,-4920.03,-3103.14,-2021.23
2023-06-01,2023-06,USA,Central,Operations,91855.95,60416.76,152272.71,91701.76,59071.63,156190.5,154.19,1345.13,-3917.79
2023-06-01,2023-06,USA,Central,Sales,79067.21,50768.01,129835.22,83058.88,54396.58,129690.03,-3991.67,-3628.57,145.19
2023-06-01,2023-06,USA,Central,Technology,95737.02,59438.61,155175.63,101379.29,61664.95,161148.42,-5642.27,-2226.34,-5972.79
2023-06-01,2023-06,USA,East,G&A,41375.6,26060.06,67435.66,44915.58,26338.47,70369.14,-3539.98,-278.41,-2933.48
2023-06-01,2023-06,USA,East,Marketing,57251.32,33226.69,90478.01,61445.78,35781.25,95862.52,-4194.46,-2554.56,-5384.51
2023-06-01,2023-06,USA,East,Operations,101448.16,60662.61,162110.77,106645.36,63917.01,172731.92,-5197.2,-3254.4,-10621.15
2023-06-01,2023-06,USA,East,Sales,74640.57,51275.29,125915.86,75656.46,51346.88,120807.37,-1015.89,-71.59,5108.49
2023-06-01,2023-06,USA,East,Technology,87076.53,52986.44,140062.97,91348.82,56691.92,146779.3,-4272.29,-3705.48,-6716.33
2023-06-01,2023-06,USA,International,G&A,29979.23,18637.91,48617.14,30792.72,19071.3,51112.17,-813.49,-433.39,-2495.03
2023-06-01,2023-06,USA,International,Marketing,46758.39,26544.78,73303.17,49172.41,27887.9,72976.21,-2414.02,-1343.12,326.96
2023-06-01,2023-06,USA,International,Operations,76678.05,40268.81,116946.87,78844.59,42009.16,124592.22,-2166.54,-1740.35,-7645.35
2023-06-01,2023-06,USA,International,Sales,66168.46,38812.8,104981.26,70486.93,42030.01,110931.58,-4318.47,-3217.21,-5950.32
2023-06-01,2023-06,USA,International,Technology,72038.31,48637.12,120675.44,77083.87,50650.31,121758.71,-5045.56,-2013.19,-1083.27
2023-06-01,2023-06,USA,West,G&A,47956.0,29768.5,77724.5,50541.76,30436.92,81532.17,-2585.76,-668.42,-3807.67
2023-06-01,2023-06,USA,West,Marketing,60841.57,34842.97,95684.53,63968.96,36325.5,99670.2,-3127.39,-1482.53,-3985.67
2023-06-01,2023-06,USA,West,Operations,120889.22,76588.95,197478.17,120028.43,81452.25,198858.27,860.79,-4863.3,-1380.1
2023-06-01,2023-06,USA,West,Sales,84241.83,50956.29,135198.12,89621.97,55072.94,142524.21,-5380.14,-4116.65,-7326.09
2023-06-01,2023-06,USA,West,Technology,105831.84,68882.95,174714.78,108737.34,75465.39,171353.65,-2905.5,-6582.44,3361.13
2023-07-01,2023-07,Canada,Central,G&A,34066.7,18227.66,52294.36,34672.16,18299.57,54426.09,-605.46,-71.91,-2131.73
2023-07-01,2023-07,Canada,Central,Marketing,39598.11,24824.1,64422.21,40331.34,26146.5,65169.58,-733.23,-1322.4,-747.37
2023-07-01,2023-07,Canada,Central,Operations,74980.99,48958.77,123939.76,74567.15,49269.87,124847.05,413.84,-311.1,-907.29
2023-07-01,2023-07,Canada,Central,Sales,55870.75,30897.28,86768.03,54597.38,31171.65,87331.86,1273.37,-274.37,-563.83
2023-07-01,2023-07,Canada,Central,Technology,73885.13,41973.1,115858.23,73815.45,41336.07,128123.52,69.68,637.03,-12265.29
2023-07-01,2023-07,Canada,East,G&A,30341.43,19262.65,49604.08,31558.15,19688.78,50447.58,-1216.72,-426.13,-843.5
2023-07-01,2023-07,Canada,East,Marketing,42451.71,23571.25,66022.96,46342.96,23778.9,69423.82,-3891.25,-207.65,-3400.86
2023-07-01,2023-07,Canada,East,Operations,63774.25,44466.07,108240.32,67321.76,48645.45,116320.88,-3547.51,-4179.38,-8080.56
2023-07-01,2023-07,Canada,East,Sales,52489.48,32816.52,85306.0,52101.49,33415.56,90020.27,387.99,-599.04,-4714.27
2023-07-01,2023-07,Canada,East,Technology,62807.24,35442.0,98249.24,68108.73,36190.03,105844.03,-5301.49,-748.03,-7594.79
2023-07-01,2023-07,Canada,International,G&A,27155.11,15283.09,42438.21,28696.22,16103.0,46524.86,-1541.11,-819.91,-4086.65
2023-07-01,2023-07,Canada,International,Marketing,30641.86,19309.16,49951.02,33301.08,19388.41,52840.83,-2659.22,-79.25,-2889.81
2023-07-01,2023-07,Canada,International,Operations,63198.87,34662.26,97861.13,66170.3,36058.72,99995.4,-2971.43,-1396.46,-2134.27
