month_start,period,entity,region,department,actual_ending_headcount,actual_payroll_cost,budget_ending_headcount,budget_payroll_cost,headcount_variance,payroll_variance
2024-08-01,2024-08,Canada,International,Technology,8,56468.31,7.98,57524.91,0.02,-1056.6
2024-08-01,2024-08,Canada,West,G&A,6,52627.88,6.27,52257.3,-0.27,370.58
2024-08-01,2024-08,Canada,West,Marketing,8,51112.06,8.13,54312.05,-0.13,-3199.99
2024-08-01,2024-08,Canada,West,Operations,17,122005.73,17.48,123889.64,-0.48,-1883.91
2024-08-01,2024-08,Canada,West,Sales,14,92662.3,13.95,98828.22,0.05,-6165.92
2024-08-01,2024-08,Canada,West,Technology,12,93131.16,12.14,98053.04,-0.14,-4921.88
2024-08-01,2024-08,UK,Central,G&A,4,26404.08,4.3,27997.47,-0.3,-1593.39
2024-08-01,2024-08,UK,Central,Marketing,6,53129.27,5.73,55413.92,0.27,-2284.65
2024-08-01,2024-08,UK,Central,Operations,15,148462.18,15.12,159641.92,-0.12,-11179.74
2024-08-01,2024-08,UK,Central,Sales,10,87824.45,10.3,96019.23,-0.3,-8194.78
2024-08-01,2024-08,UK,Central,Technology,9,75534.64,9.37,77652.17,-0.37,-2117.53
2024-08-01,2024-08,UK,East,G&A,4,22482.46,4.09,24159.02,-0.09,-1676.56
2024-08-01,2024-08,UK,East,Marketing,6,38473.25,6.34,40048.49,-0.34,-1575.24
2024-08-01,2024-08,UK,East,Operations,14,92828.63,13.38,95544.08,0.62,-2715.45
2024-08-01,2024-08,UK,East,Sales,10,64589.85,10.49,66554.25,-0.49,-1964.4
2024-08-01,2024-08,UK,East,Technology,8,55824.81,8.56,56535.61,-0.56,-710.8
2024-08-01,2024-08,UK,International,G&A,4,21556.87,4.18,22224.63,-0.18,-667.76
2024-08-01,2024-08,UK,International,Marketing,5,43698.64,5.18,44984.32,-0.18,-1285.68
2024-08-01,2024-08,UK,International,Operations,11,81640.87,11.5,87802.66,-0.5,-6161.79
2024-08-01,2024-08,UK,International,Sales,8,55519.36,7.92,55262.92,0.08,256.44
2024-08-01,2024-08,UK,International,Technology,7,44913.34,7.04,45270.07,-0.04,-356.73
2024-08-01,2024-08,UK,West,G&A,5,37987.31,5.16,40211.61,-0.16,-2224.3
2024-08-01,2024-08,UK,West,Marketing,7,56964.05,7.27,61282.69,-0.27,-4318.64
2024-08-01,2024-08,UK,West,Operations,17,117247.83,18.59,121459.57,-1.59,-4211.74
2024-08-01,2024-08,UK,West,Sales,11,83912.51,11.46,87912.08,-0.46,-3999.57
2024-08-01,2024-08,UK,West,Technology,10,67509.19,10.61,67828.92,-0.61,-319.73
2024-08-01,2024-08,USA,Central,G&A,7,55624.87,7.1,55799.1,-0.1,-174.23
2024-08-01,2024-08,USA,Central,Marketing,10,65229.89,10.52,65825.59,-0.52,-595.7
2024-08-01,2024-08,USA,Central,Operations,23,143798.63,23.76,155158.79,-0.76,-11360.16
2024-08-01,2024-08,USA,Central,Sales,16,106338.35,17.16,109518.3,-1.16,-3179.95
2024-08-01,2024-08,USA,Central,Technology,15,103224.98,15.05,106465.68,-0.05,-3240.7
2024-08-01,2024-08,USA,East,G&A,6,38044.57,5.97,38628.72,0.03,-584.15
2024-08-01,2024-08,USA,East,Marketing,10,92862.92,10.82,96782.76,-0.82,-3919.84
2024-08-01,2024-08,USA,East,Operations,21,162503.94,22.13,167673.49,-1.13,-5169.55
2024-08-01,2024-08,USA,East,Sales,17,124667.51,18.53,132615.58,-1.53,-7948.07
2024-08-01,2024-08,USA,East,Technology,13,91402.24,13.31,91167.04,-0.31,235.2
2024-08-01,2024-08,USA,International,G&A,6,40543.85,6.13,40216.3,-0.13,327.55
2024-08-01,2024-08,USA,International,Marketing,8,49090.36,8.07,53133.06,-0.07,-4042.7
2024-08-01,2024-08,USA,International,Operations,18,139437.53,20.11,149698.53,-2.11,-10261.0
2024-08-01,2024-08,USA,International,Sales,13,93806.41,13.98,99178.07,-0.98,-5371.66
2024-08-01,2024-08,USA,International,Technology,12,100500.97,12.54,101033.63,-0.54,-532.66
2024-08-01,2024-08,USA,West,G&A,9,66745.87,9.11,67497.76,-0.11,-751.89
2024-08-01,2024-08,USA,West,Marketing,12,89572.9,12.24,96139.37,-0.24,-6566.47
2024-08-01,2024-08,USA,West,Operations,26,207686.82,27.13,213209.52,-1.13,-5522.7
2024-08-01,2024-08,USA,West,Sales,19,142551.1,20.35,146143.52,-1.35,-3592.42
2024-08-01,2024-08,USA,West,Technology,16,141558.75,16.59,149666.57,-0.59,-8107.82
2024-09-01,2024-09,Canada,Central,G&A,5,38697.48,5.08,40549.79,-0.08,-1852.31
2024-09-01,2024-09,Canada,Central,Marketing,7,55879.5,7.38,55379.06,-0.38,500.44
2024-09-01,2024-09,Canada,Central,Operations,16,114717.96,15.77,115786.46,0.23,-1068.5
2024-09-01,2024-09,Canada,Central,Sales,13,92080.91,13.09,89429.03,-0.09,2651.88
2024-09-01,2024-09,Canada,Central,Technology,12,81349.82,11.78,84319.21,0.22,-2969.39
2024-09-01,2024-09,Canada,East,G&A,5,29851.89,5.27,29655.21,-0.27,196.68
2024-09-01,2024-09,Canada,East,Marketing,7,53599.64,6.9,54664.95,0.1,-1065.31
2024-09-01,2024-09,Canada,East,Operations,16,72345.13,16.11,73545.69,-0.11,-1200.56
2024-09-01,2024-09,Canada,East,Sales,12,88182.44,12.11,93866.57,-0.11,-5684.13
2024-09-01,2024-09,Canada,East,Technology,10,70714.56,10.14,77958.31,-0.14,-7243.75
2024-09-01,2024-09,Canada,International,G&A,4,25471.11,4.26,26037.74,-0.26,-566.63
2024-09-01,2024-09,Canada,International,Marketing,6,47981.54,6.0,48530.91,0.0,-549.37
2024-09-01,2024-09,Canada,International,Operations,14,102452.01,13.85,110278.34,0.15,-7826.33
2024-09-01,2024-09,Canada,International,Sales,10,82579.09,10.23,84838.59,-0.23,-2259.5
2024-09-01,2024-09,Canada,International,Technology,9,61834.43,9.2,63417.98,-0.2,-1583.55
2024-09-01,2024-09,Canada,West,G&A,6,43745.11,6.12,43062.11,-0.12,683.0
2024-09-01,2024-09,Canada,West,Marketing,8,57052.45,7.8,59820.79,0.2,-2768.34
2024-09-01,2024-09,Canada,West,Operations,18,101487.97,19.47,99552.92,-1.47,1935.05
2024-09-01,2024-09,Canada,West,Sales,15,91807.48,15.06,92274.2,-0.06,-466.72
2024-09-01,2024-09,Canada,West,Technology,13,101080.55,13.72,100339.22,-0.72,741.33
2024-09-01,2024-09,UK,Central,G&A,4,28779.89,4.27,29145.08,-0.27,-365.19
2024-09-01,2024-09,UK,Central,Marketing,6,50348.31,6.14,53649.4,-0.14,-3301.09
2024-09-01,2024-09,UK,Central,Operations,14,117721.9,14.42,119243.35,-0.42,-1521.45
2024-09-01,2024-09,UK,Central,Sales,11,74974.81,11.05,78893.96,-0.05,-3919.15
2024-09-01,2024-09,UK,Central,Technology,9,64100.28,9.31,66633.13,-0.31,-2532.85
2024-09-01,2024-09,UK,East,G&A,4,24109.19,4.28,25981.01,-0.28,-1871.82
2024-09-01,2024-09,UK,East,Marketing,6,46195.01,6.38,46175.99,-0.38,19.02
2024-09-01,2024-09,UK,East,Operations,14,110066.59,15.09,116453.87,-1.09,-6387.28
2024-09-01,2024-09,UK,East,Sales,10,73399.73,10.44,73359.66,-0.44,40.07
2024-09-01,2024-09,UK,East,Technology,8,50997.4,8.33,52803.69,-0.33,-1806.29
2024-09-01,2024-09,UK,International,G&A,3,22913.87,2.92,23663.35,0.08,-749.48
2024-09-01,2024-09,UK,International,Marketing,5,39487.12,4.92,41412.56,0.08,-1925.44
2024-09-01,2024-09,UK,International,Operations,11,88398.98,11.34,88875.28,-0.34,-476.3
2024-09-01,2024-09,UK,International,Sales,8,50624.47,8.36,55184.12,-0.36,-4559.65
2024-09-01,2024-09,UK,International,Technology,7,62084.37,6.98,63892.35,0.02,-1807.98
2024-09-01,2024-09,UK,West,G&A,5,34002.33,5.1,34378.36,-0.1,-376.03
2024-09-01,2024-09,UK,West,Marketing,7,45162.68,6.94,44367.85,0.06,794.83
2024-09-01,2024-09,UK,West,Operations,17,150008.07,17.11,161216.8,-0.11,-11208.73
2024-09-01,2024-09,UK,West,Sales,13,90334.46,13.29,92890.59,-0.29,-2556.13
2024-09-01,2024-09,UK,West,Technology,11,81083.8,11.14,82734.4,-0.14,-1650.6
2024-09-01,2024-09,USA,Central,G&A,7,55140.35,7.14,57346.09,-0.14,-2205.74
2024-09-01,2024-09,USA,Central,Marketing,10,64574.89,10.83,65806.96,-0.83,-1232.07
2024-09-01,2024-09,USA,Central,Operations,22,167516.36,21.93,171605.31,0.07,-4088.95
2024-09-01,2024-09,USA,Central,Sales,17,112418.3,17.5,124290.71,-0.5,-11872.41
2024-09-01,2024-09,USA,Central,Technology,14,114082.71,14.13,121439.42,-0.13,-7356.71
2024-09-01,2024-09,USA,East,G&A,7,59507.5,7.4,60679.21,-0.4,-1171.71
2024-09-01,2024-09,USA,East,Marketing,9,60439.37,9.69,63257.46,-0.69,-2818.09
2024-09-01,2024-09,USA,East,Operations,21,173809.33,20.85,179128.03,0.15,-5318.7
2024-09-01,2024-09,USA,East,Sales,16,112606.52,16.13,114602.32,-0.13,-1995.8
2024-09-01,2024-09,USA,East,Technology,14,96669.53,13.61,101593.27,0.39,-4923.74
2024-09-01,2024-09,USA,International,G&A,6,45910.23,6.44,47793.35,-0.44,-1883.12
2024-09-01,2024-09,USA,International,Marketing,8,65546.11,8.43,68970.99,-0.43,-3424.88
2024-09-01,2024-09,USA,International,Operations,19,146518.82,19.91,152620.46,-0.91,-6101.64
2024-09-01,2024-09,USA,International,Sales,14,112688.31,14.03,121452.08,-0.03,-8763.77
2024-09-01,2024-09,USA,International,Technology,11,76891.95,11.3,80752.31,-0.3,-3860.36
2024-09-01,2024-09,USA,West,G&A,8,52231.53,8.12,53795.55,-0.12,-1564.02
2024-09-01,2024-09,USA,West,Marketing,12,77323.3,11.7,77728.68,0.3,-405.38
2024-09-01,2024-09,USA,West,Operations,23,175779.84,23.55,183608.47,-0.55,-7828.63
2024-09-01,2024-09,USA,West,Sales,20,145740.43,20.3,153566.53,-0.3,-7826.1
2024-09-01,2024-09,USA,West,Technology,18,118159.18,17.87,118016.66,0.13,142.52
2024-10-01,2024-10,Canada,Central,G&A,5,35078.47,5.18,39048.59,-0.18,-3970.12
2024-10-01,2024-10,Canada,Central,Marketing,7,56301.93,6.9,56814.07,0.1,-512.14
2024-10-01,2024-10,Canada,Central,Operations,16,109275.03,16.43,115985.36,-0.43,-6710.33
2024-10-01,2024-10,Canada,Central,Sales,13,92429.46,13.43,89013.65,-0.43,3415.81
2024-10-01,2024-10,Canada,Central,Technology,11,63268.06,11.46,63450.31,-0.46,-182.25
2024-10-01,2024-10,Canada,East,G&A,5,30578.34,5.39,32246.96,-0.39,-1668.62
2024-10-01,2024-10,Canada,East,Marketing,7,50857.94,6.9,52395.45,0.1,-1537.51
2024-10-01,2024-10,Canada,East,Operations,16,98886.49,16.23,94041.25,-0.23,4845.24
2024-10-01,2024-10,Canada,East,Sales,12,81982.61,12.89,87538.96,-0.89,-5556.35
2024-10-01,2024-10,Canada,East,Technology,10,75473.61,9.83,77237.69,0.17,-1764.08
2024-10-01,2024-10,Canada,International,G&A,4,30238.5,4.22,29892.2,-0.22,346.3
2024-10-01,2024-10,Canada,International,Marketing,6,45064.46,6.22,46094.82,-0.22,-1030.36
2024-10-01,2024-10,Canada,International,Operations,13,94338.01,13.64,102877.39,-0.64,-8539.38
2024-10-01,2024-10,Canada,International,Sales,10,79363.58,10.36,82826.65,-0.36,-3463.07
2024-10-01,2024-10,Canada,International,Technology,8,46944.97,7.92,47526.74,0.08,-581.77
2024-10-01,2024-10,Canada,West,G&A,6,36186.46,5.93,39076.69,0.07,-2890.23
2024-10-01,2024-10,Canada,West,Marketing,9,63823.8,9.16,65047.0,-0.16,-1223.2
2024-10-01,2024-10,Canada,West,Operations,19,150848.31,19.03,142149.51,-0.03,8698.8
2024-10-01,2024-10,Canada,West,Sales,15,89201.08,15.33,96237.42,-0.33,-7036.34
2024-10-01,2024-10,Canada,West,Technology,12,97543.03,12.48,101945.71,-0.48,-4402.68
2024-10-01,2024-10,UK,Central,G&A,4,24045.69,4.07,24256.76,-0.07,-211.07
2024-10-01,2024-10,UK,Central,Marketing,6,45262.38,6.29,43681.55,-0.29,1580.83
2024-10-01,2024-10,UK,Central,Operations,14,104838.38,14.59,113109.4,-0.59,-8271.02
2024-10-01,2024-10,UK,Central,Sales,12,78355.37,12.52,79133.04,-0.52,-777.67
2024-10-01,2024-10,UK,Central,Technology,8,58311.99,7.78,62755.57,0.22,-4443.58
2024-10-01,2024-10,UK,East,G&A,4,34032.23,4.07,35383.1,-0.07,-1350.87
2024-10-01,2024-10,UK,East,Marketing,6,39961.5,6.36,40435.28,-0.36,-473.78
2024-10-01,2024-10,UK,East,Operations,13,90919.65,14.12,96173.96,-1.12,-5254.31
2024-10-01,2024-10,UK,East,Sales,10,73190.78,10.41,76837.39,-0.41,-3646.61
2024-10-01,2024-10,UK,East,Technology,9,64500.78,9.44,68334.85,-0.44,-3834.07
2024-10-01,2024-10,UK,International,G&A,4,28508.54,4.34,29472.16,-0.34,-963.62
2024-10-01,2024-10,UK,International,Marketing,5,30915.5,5.29,32397.04,-0.29,-1481.54
2024-10-01,2024-10,UK,International,Operations,13,80892.52,12.97,79005.27,0.03,1887.25
2024-10-01,2024-10,UK,International,Sales,9,49321.18,9.26,50976.52,-0.26,-1655.34
2024-10-01,2024-10,UK,International,Technology,6,45296.36,6.08,47111.11,-0.08,-1814.75
2024-10-01,2024-10,UK,West,G&A,5,36245.95,5.21,36834.42,-0.21,-588.47
2024-10-01,2024-10,UK,West,Marketing,7,53400.47,6.99,53327.96,0.01,72.51
2024-10-01,2024-10,UK,West,Operations,16,109602.07,16.17,113538.54,-0.17,-3936.47
2024-10-01,2024-10,UK,West,Sales,13,80528.79,13.24,80684.95,-0.24,-156.16
2024-10-01,2024-10,UK,West,Technology,11,82574.62,11.58,79460.06,-0.58,3114.56
2024-10-01,2024-10,USA,Central,G&A,7,61049.85,7.24,61679.12,-0.24,-629.27
2024-10-01,2024-10,USA,Central,Marketing,11,82175.81,11.51,87918.96,-0.51,-5743.15
2024-10-01,2024-10,USA,Central,Operations,21,158071.74,21.56,164078.44,-0.56,-6006.7
2024-10-01,2024-10,USA,Central,Sales,17,146409.39,17.74,155239.52,-0.74,-8830.13
2024-10-01,2024-10,USA,Central,Technology,15,105706.44,16.16,110965.73,-1.16,-5259.29
2024-10-01,2024-10,USA,East,G&A,7,52185.9,7.18,52663.9,-0.18,-478.0
2024-10-01,2024-10,USA,East,Marketing,9,63263.01,9.05,67559.99,-0.05,-4296.98
2024-10-01,2024-10,USA,East,Operations,22,150545.42,22.4,151002.2,-0.4,-456.78
2024-10-01,2024-10,USA,East,Sales,16,118303.86,16.71,121285.86,-0.71,-2982.0
2024-10-01,2024-10,USA,East,Technology,14,109276.28,14.11,109381.22,-0.11,-104.94
2024-10-01,2024-10,USA,International,G&A,6,42782.64,6.53,44786.34,-0.53,-2003.7
2024-10-01,2024-10,USA,International,Marketing,9,65892.75,9.15,68246.58,-0.15,-2353.83
2024-10-01,2024-10,USA,International,Operations,18,110638.52,18.52,113064.37,-0.52,-2425.85
2024-10-01,2024-10,USA,International,Sales,14,100693.99,14.24,108306.07,-0.24,-7612.08
2024-10-01,2024-10,USA,International,Technology,11,77244.47,11.72,79919.08,-0.72,-2674.61
2024-10-01,2024-10,USA,West,G&A,8,61066.77,8.05,63626.24,-0.05,-2559.47
2024-10-01,2024-10,USA,West,Marketing,11,86388.66,11.19,87169.83,-0.19,-781.17
2024-10-01,2024-10,USA,West,Operations,26,160405.41,26.6,168458.26,-0.6,-8052.85
2024-10-01,2024-10,USA,West,Sales,20,183802.37,20.09,188251.73,-0.09,-4449.36
2024-10-01,2024-10,USA,West,Technology,16,94624.33,16.49,94445.93,-0.49,178.4
2024-11-01,2024-11,Canada,Central,G&A,6,39600.26,6.51,42271.28,-0.51,-2671.02
2024-11-01,2024-11,Canada,Central,Marketing,7,47179.45,7.64,48352.37,-0.64,-1172.92
2024-11-01,2024-11,Canada,Central,Operations,17,125768.22,16.62,133238.86,0.38,-7470.64
2024-11-01,2024-11,Canada,Central,Sales,12,96931.16,12.84,98811.88,-0.84,-1880.72
2024-11-01,2024-11,Canada,Central,Technology,11,76079.6,11.56,82098.11,-0.56,-6018.51
2024-11-01,2024-11,Canada,East,G&A,5,39123.44,5.08,39961.04,-0.08,-837.6
2024-11-01,2024-11,Canada,East,Marketing,7,50664.08,7.35,51416.48,-0.35,-752.4
2024-11-01,2024-11,Canada,East,Operations,16,126396.72,16.17,132458.06,-0.17,-6061.34
2024-11-01,2024-11,Canada,East,Sales,12,76599.04,12.43,75155.27,-0.43,1443.77
2024-11-01,2024-11,Canada,East,Technology,10,55276.87,10.28,59594.33,-0.28,-4317.46
2024-11-01,2024-11,Canada,International,G&A,4,27750.94,4.01,28550.91,-0.01,-799.97
2024-11-01,2024-11,Canada,International,Marketing,6,53661.87,6.07,54988.89,-0.07,-1327.02
2024-11-01,2024-11,Canada,International,Operations,13,96201.82,13.6,95774.43,-0.6,427.39
2024-11-01,2024-11,Canada,International,Sales,10,66202.17,10.55,64251.38,-0.55,1950.79
2024-11-01,2024-11,Canada,International,Technology,8,56376.15,8.12,56881.89,-0.12,-505.74
2024-11-01,2024-11,Canada,West,G&A,6,43101.9,5.94,44983.85,0.06,-1881.95
2024-11-01,2024-11,Canada,West,Marketing,9,63157.97,9.08,65339.55,-0.08,-2181.58
2024-11-01,2024-11,Canada,West,Operations,20,159343.94,21.01,150187.77,-1.01,9156.17
2024-11-01,2024-11,Canada,West,Sales,14,77753.41,14.39,81642.56,-0.39,-3889.15
2024-11-01,2024-11,Canada,West,Technology,12,91708.83,12.15,92155.0,-0.15,-446.17
2024-11-01,2024-11,UK,Central,G&A,5,31930.22,4.94,34123.9,0.06,-2193.68
2024-11-01,2024-11,UK,Central,Marketing,6,36628.4,6.2,37315.4,-0.2,-687.0
2024-11-01,2024-11,UK,Central,Operations,14,76730.8,13.87,79433.86,0.13,-2703.06
2024-11-01,2024-11,UK,Central,Sales,12,68185.48,12.15,70466.07,-0.15,-2280.59
2024-11-01,2024-11,UK,Central,Technology,10,72392.76,10.07,73382.27,-0.07,-989.51
2024-11-01,2024-11,UK,East,G&A,4,29694.46,4.06,29148.21,-0.06,546.25
2024-11-01,2024-11,UK,East,Marketing,6,36700.74,6.23,37420.07,-0.23,-719.33
2024-11-01,2024-11,UK,East,Operations,14,117169.68,14.95,122599.62,-0.95,-5429.94
2024-11-01,2024-11,UK,East,Sales,10,78958.19,10.18,83725.1,-0.18,-4766.91
2024-11-01,2024-11,UK,East,Technology,8,50275.83,8.48,51882.19,-0.48,-1606.36
2024-11-01,2024-11,UK,International,G&A,3,19690.8,2.93,20879.81,0.07,-1189.01
2024-11-01,2024-11,UK,International,Marketing,5,33028.51,4.97,35367.85,0.03,-2339.34
2024-11-01,2024-11,UK,International,Operations,11,63902.23,11.17,68243.16,-0.17,-4340.93
2024-11-01,2024-11,UK,International,Sales,9,71093.07,9.42,77600.96,-0.42,-6507.89
2024-11-01,2024-11,UK,International,Technology,7,54186.63,7.22,55999.88,-0.22,-1813.25
2024-11-01,2024-11,UK,West,G&A,5,28591.91,4.91,29269.56,0.09,-677.65
2024-11-01,2024-11,UK,West,Marketing,7,62921.47,7.15,64263.34,-0.15,-1341.87
2024-11-01,2024-11,UK,West,Operations,17,115198.7,18.05,122329.67,-1.05,-7130.97
2024-11-01,2024-11,UK,West,Sales,12,100627.75,11.9,101532.83,0.1,-905.08
2024-11-01,2024-11,UK,West,Technology,10,50137.99,10.28,53384.09,-0.28,-3246.1
2024-11-01,2024-11,USA,Central,G&A,7,44839.64,7.23,47887.23,-0.23,-3047.59
2024-11-01,2024-11,USA,Central,Marketing,9,65368.51,9.41,68428.22,-0.41,-3059.71
2024-11-01,2024-11,USA,Central,Operations,22,166234.81,23.04,167674.42,-1.04,-1439.61
2024-11-01,2024-11,USA,Central,Sales,17,133018.51,17.49,139906.95,-0.49,-6888.44
2024-11-01,2024-11,USA,Central,Technology,14,87555.34,14.46,91107.1,-0.46,-3551.76
2024-11-01,2024-11,USA,East,G&A,7,43575.83,6.87,44429.41,0.13,-853.58
2024-11-01,2024-11,USA,East,Marketing,9,58939.61,9.43,59857.56,-0.43,-917.95
2024-11-01,2024-11,USA,East,Operations,22,176922.79,21.87,178919.78,0.13,-1996.99
2024-11-01,2024-11,USA,East,Sales,17,114026.5,17.25,116324.04,-0.25,-2297.54
2024-11-01,2024-11,USA,East,Technology,13,108958.87,13.1,115130.65,-0.1,-6171.78
2024-11-01,2024-11,USA,International,G&A,6,48682.85,6.35,51385.47,-0.35,-2702.62
2024-11-01,2024-11,USA,International,Marketing,8,55159.72,8.16,55253.92,-0.16,-94.2
2024-11-01,2024-11,USA,International,Operations,18,128321.39,18.08,127605.66,-0.08,715.73
2024-11-01,2024-11,USA,International,Sales,14,108820.43,14.42,113538.22,-0.42,-4717.79
2024-11-01,2024-11,USA,International,Technology,11,86597.15,10.92,88244.83,0.08,-1647.68
2024-11-01,2024-11,USA,West,G&A,8,56431.81,8.44,58048.18,-0.44,-1616.37
2024-11-01,2024-11,USA,West,Marketing,12,82617.94,12.35,83642.51,-0.35,-1024.57
2024-11-01,2024-11,USA,West,Operations,26,203653.86,26.03,220805.87,-0.03,-17152.01
2024-11-01,2024-11,USA,West,Sales,19,106897.01,19.69,112594.62,-0.69,-5697.61
2024-11-01,2024-11,USA,West,Technology,16,127133.86,16.42,135135.3,-0.42,-8001.44
2024-12-01,2024-12,Canada,Central,G&A,5,35987.91,5.07,36085.09,-0.07,-97.18
2024-12-01,2024-12,Canada,Central,Marketing,8,45690.94,8.16,47974.83,-0.16,-2283.89
2024-12-01,2024-12,Canada,Central,Operations,16,100165.16,16.73,101036.2,-0.73,-871.04
2024-12-01,2024-12,Canada,Central,Sales,13,98590.84,13.87,100079.04,-0.87,-1488.2
2024-12-01,2024-12,Canada,Central,Technology,10,62473.95,10.17,63051.65,-0.17,-577.7
2024-12-01,2024-12,Canada,East,G&A,5,33390.65,5.23,35191.6,-0.23,-1800.95
2024-12-01,2024-12,Canada,East,Marketing,7,43223.15,7.19,43957.2,-0.19,-734.05
2024-12-01,2024-12,Canada,East,Operations,17,113386.1,17.07,119026.69,-0.07,-5640.59
2024-12-01,2024-12,Canada,East,Sales,12,98574.64,12.24,102409.51,-0.24,-3834.87
2024-12-01,2024-12,Canada,East,Technology,10,68302.29,10.02,74909.29,-0.02,-6607.0
2024-12-01,2024-12,Canada,International,G&A,4,30537.59,4.15,29997.87,-0.15,539.72
2024-12-01,2024-12,Canada,International,Marketing,6,49917.29,6.23,51816.07,-0.23,-1898.78
2024-12-01,2024-12,Canada,International,Operations,13,104878.23,13.12,112122.34,-0.12,-7244.11
2024-12-01,2024-12,Canada,International,Sales,10,70972.47,9.9,74990.12,0.1,-4017.65
2024-12-01,2024-12,Canada,International,Technology,9,61811.1,9.6,60101.31,-0.6,1709.79
2024-12-01,2024-12,Canada,West,G&A,6,44653.87,6.2,43743.53,-0.2,910.34
2024-12-01,2024-12,Canada,West,Marketing,8,57221.19,8.4,57670.34,-0.4,-449.15
2024-12-01,2024-12,Canada,West,Operations,20,150111.54,19.54,157046.71,0.46,-6935.17
2024-12-01,2024-12,Canada,West,Sales,15,98782.97,15.27,100613.99,-0.27,-1831.02
2024-12-01,2024-12,Canada,West,Technology,12,96862.44,11.9,101504.53,0.1,-4642.09
2024-12-01,2024-12,UK,Central,G&A,5,53740.49,5.3,56902.97,-0.3,-3162.48
2024-12-01,2024-12,UK,Central,Marketing,6,42755.42,5.89,42177.96,0.11,577.46
2024-12-01,2024-12,UK,Central,Operations,15,111637.22,15.52,110791.99,-0.52,845.23
2024-12-01,2024-12,UK,Central,Sales,11,76837.69,11.38,80022.44,-0.38,-3184.75
2024-12-01,2024-12,UK,Central,Technology,8,55306.32,8.22,58227.28,-0.22,-2920.96
2024-12-01,2024-12,UK,East,G&A,4,30323.09,3.94,30549.52,0.06,-226.43
2024-12-01,2024-12,UK,East,Marketing,6,51409.5,6.03,53163.75,-0.03,-1754.25
2024-12-01,2024-12,UK,East,Operations,14,104259.16,13.98,108897.63,0.02,-4638.47
2024-12-01,2024-12,UK,East,Sales,9,67125.52,9.84,70912.01,-0.84,-3786.49
2024-12-01,2024-12,UK,East,Technology,9,73464.5,9.25,74409.9,-0.25,-945.4
2024-12-01,2024-12,UK,International,G&A,4,36171.55,4.18,38122.13,-0.18,-1950.58
2024-12-01,2024-12,UK,International,Marketing,5,31714.21,5.21,33758.27,-0.21,-2044.06
2024-12-01,2024-12,UK,International,Operations,12,89745.08,12.76,93073.06,-0.76,-3327.98
2024-12-01,2024-12,UK,International,Sales,8,51782.02,7.74,52451.14,0.26,-669.12
2024-12-01,2024-12,UK,International,Technology,7,54579.31,6.81,56988.41,0.19,-2409.1
2024-12-01,2024-12,UK,West,G&A,5,34875.37,5.01,35352.85,-0.01,-477.48
2024-12-01,2024-12,UK,West,Marketing,7,47260.57,7.15,48333.17,-0.15,-1072.6
2024-12-01,2024-12,UK,West,Operations,16,113639.98,16.72,108191.77,-0.72,5448.21
2024-12-01,2024-12,UK,West,Sales,13,82360.83,13.4,86209.99,-0.4,-3849.16
2024-12-01,2024-12,UK,West,Technology,10,77624.46,10.17,81835.0,-0.17,-4210.54
2024-12-01,2024-12,USA,Central,G&A,7,51626.16,7.3,53327.63,-0.3,-1701.47
2024-12-01,2024-12,USA,Central,Marketing,10,69276.05,10.79,65089.47,-0.79,4186.58
2024-12-01,2024-12,USA,Central,Operations,22,179835.97,22.39,183313.19,-0.39,-3477.22
2024-12-01,2024-12,USA,Central,Sales,17,147839.4,17.1,150031.28,-0.1,-2191.88
2024-12-01,2024-12,USA,Central,Technology,14,90742.86,14.49,90965.6,-0.49,-222.74
2024-12-01,2024-12,USA,East,G&A,7,47804.07,7.22,49101.28,-0.22,-1297.21
2024-12-01,2024-12,USA,East,Marketing,9,61947.04,8.85,62710.73,0.15,-763.69
2024-12-01,2024-12,USA,East,Operations,21,126925.42,21.57,127237.31,-0.57,-311.89
2024-12-01,2024-12,USA,East,Sales,17,108826.41,16.91,114229.09,0.09,-5402.68
2024-12-01,2024-12,USA,East,Technology,13,87126.77,14.0,90161.24,-1.0,-3034.47
2024-12-01,2024-12,USA,International,G&A,6,57629.65,6.01,58680.73,-0.01,-1051.08
2024-12-01,2024-12,USA,International,Marketing,7,58859.61,7.26,60942.33,-0.26,-2082.72
2024-12-01,2024-12,USA,International,Operations,19,155735.03,19.16,161006.2,-0.16,-5271.17
2024-12-01,2024-12,USA,International,Sales,14,120018.82,14.39,124465.72,-0.39,-4446.9
2024-12-01,2024-12,USA,International,Technology,12,105907.85,11.76,102499.34,0.24,3408.51
2024-12-01,2024-12,USA,West,G&A,8,57844.35,8.3,57204.68,-0.3,639.67
2024-12-01,2024-12,USA,West,Marketing,12,97071.44,12.2,101159.73,-0.2,-4088.29
2024-12-01,2024-12,USA,West,Operations,26,217417.14,26.11,224637.12,-0.11,-7219.98
2024-12-01,2024-12,USA,West,Sales,19,160937.45,19.11,177269.15,-0.11,-16331.7
2024-12-01,2024-12,USA,West,Technology,17,129716.83,17.47,128930.44,-0.47,786.39
2025-01-01,2025-01,Canada,Central,G&A,5,37541.39,5.07,39155.8,-0.07,-1614.41
2025-01-01,2025-01,Canada,Central,Marketing,8,66678.85,8.14,71765.55,-0.14,-5086.7
2025-01-01,2025-01,Canada,Central,Operations,17,101954.12,17.63,100463.48,-0.63,1490.64
