month_start,period,entity,region,department,ending_headcount,avg_monthly_salary,payroll_cost,scenario
2024-12-01,2024-12,Canada,International,Technology,9.6,6666.88,60101.31,Budget
2024-12-01,2024-12,USA,West,Sales,19.11,8346.04,177269.15,Budget
2024-12-01,2024-12,USA,Central,Sales,17.1,9051.66,150031.28,Budget
2024-12-01,2024-12,USA,East,Sales,16.91,6794.74,114229.09,Budget
2024-12-01,2024-12,USA,International,Sales,14.39,9442.55,124465.72,Budget
2024-12-01,2024-12,USA,West,Marketing,12.2,8796.76,101159.73,Budget
2024-12-01,2024-12,USA,Central,Marketing,10.79,7127.31,65089.47,Budget
2024-12-01,2024-12,USA,East,Marketing,8.85,7313.06,62710.73,Budget
2024-12-01,2024-12,USA,International,Marketing,7.26,8946.79,60942.33,Budget
2024-12-01,2024-12,USA,West,Operations,26.11,8610.28,224637.12,Budget
2024-12-01,2024-12,USA,Central,Operations,22.39,8079.95,183313.19,Budget
2024-12-01,2024-12,USA,East,Operations,21.57,5963.71,127237.31,Budget
2024-12-01,2024-12,USA,International,Operations,19.16,7985.02,161006.2,Budget
2024-12-01,2024-12,USA,West,G&A,8.3,7329.38,57204.68,Budget
2024-12-01,2024-12,USA,Central,G&A,7.3,7717.25,53327.63,Budget
2024-12-01,2024-12,USA,East,G&A,7.22,7155.71,49101.28,Budget
2024-12-01,2024-12,USA,International,G&A,6.01,9872.84,58680.73,Budget
2024-12-01,2024-12,USA,West,Technology,17.47,8061.73,128930.44,Budget
2024-12-01,2024-12,USA,Central,Technology,14.49,6432.52,90965.6,Budget
2024-12-01,2024-12,USA,East,Technology,14.0,6995.07,90161.24,Budget
2024-12-01,2024-12,USA,International,Technology,11.76,9028.0,102499.34,Budget
2024-12-01,2024-12,UK,West,Sales,13.4,6288.51,86209.99,Budget
2024-12-01,2024-12,UK,Central,Sales,11.38,6939.96,80022.44,Budget
2024-12-01,2024-12,UK,East,Sales,9.84,7636.78,70912.01,Budget
2024-12-01,2024-12,UK,International,Sales,7.74,6757.75,52451.14,Budget
2024-12-01,2024-12,UK,West,Marketing,7.15,7074.59,48333.17,Budget
2024-12-01,2024-12,UK,Central,Marketing,5.89,7666.16,42177.96,Budget
2024-12-01,2024-12,UK,East,Marketing,6.03,8858.23,53163.75,Budget
2024-12-01,2024-12,UK,International,Marketing,5.21,6558.48,33758.27,Budget
2024-12-01,2024-12,UK,West,Operations,16.72,7062.93,108191.77,Budget
2024-12-01,2024-12,UK,Central,Operations,15.52,7993.11,110791.99,Budget
2024-12-01,2024-12,UK,East,Operations,13.98,7749.77,108897.63,Budget
2024-12-01,2024-12,UK,International,Operations,12.76,8071.33,93073.06,Budget
2024-12-01,2024-12,UK,West,G&A,5.01,6996.81,35352.85,Budget
2024-12-01,2024-12,UK,Central,G&A,5.3,10909.29,56902.97,Budget
2024-12-01,2024-12,UK,East,G&A,3.94,7873.5,30549.52,Budget
2024-12-01,2024-12,UK,International,G&A,4.18,9244.65,38122.13,Budget
2024-12-01,2024-12,UK,West,Technology,10.17,7989.28,81835.0,Budget
2024-12-01,2024-12,UK,Central,Technology,8.22,7132.78,58227.28,Budget
2024-12-01,2024-12,UK,East,Technology,9.25,8019.51,74409.9,Budget
2024-12-01,2024-12,UK,International,Technology,6.81,7972.49,56988.41,Budget
2025-01-01,2025-01,Canada,West,Sales,15.51,7980.39,119330.75,Budget
2025-01-01,2025-01,Canada,Central,Sales,13.49,5793.2,82534.83,Budget
2025-01-01,2025-01,Canada,East,Sales,12.08,7065.44,83416.27,Budget
2025-01-01,2025-01,Canada,International,Sales,11.55,7839.03,90904.05,Budget
2025-01-01,2025-01,Canada,West,Marketing,8.37,6612.93,56667.06,Budget
2025-01-01,2025-01,Canada,Central,Marketing,8.14,8921.27,71765.55,Budget
2025-01-01,2025-01,Canada,East,Marketing,7.34,6128.81,43962.49,Budget
2025-01-01,2025-01,Canada,International,Marketing,6.42,6426.81,36504.99,Budget
2025-01-01,2025-01,Canada,West,Operations,18.39,6209.83,111821.05,Budget
2025-01-01,2025-01,Canada,Central,Operations,17.63,6303.3,100463.48,Budget
2025-01-01,2025-01,Canada,East,Operations,15.82,6617.78,97204.78,Budget
2025-01-01,2025-01,Canada,International,Operations,15.11,6301.86,88251.15,Budget
2025-01-01,2025-01,Canada,West,G&A,6.24,9585.68,56189.87,Budget
2025-01-01,2025-01,Canada,Central,G&A,5.07,7828.91,39155.8,Budget
2025-01-01,2025-01,Canada,East,G&A,5.12,9702.15,47233.23,Budget
2025-01-01,2025-01,Canada,International,G&A,4.2,7311.52,28209.0,Budget
2025-01-01,2025-01,Canada,West,Technology,13.01,7096.55,93995.21,Budget
2025-01-01,2025-01,Canada,Central,Technology,11.86,7144.99,79560.4,Budget
2025-01-01,2025-01,Canada,East,Technology,10.56,7678.35,76657.38,Budget
2025-01-01,2025-01,Canada,International,Technology,9.55,6932.57,60369.14,Budget
2025-01-01,2025-01,USA,West,Sales,19.33,6868.36,131425.04,Budget
2025-01-01,2025-01,USA,Central,Sales,17.08,6033.73,92343.47,Budget
2025-01-01,2025-01,USA,East,Sales,17.11,8360.83,141449.14,Budget
2025-01-01,2025-01,USA,International,Sales,14.07,5367.61,68136.79,Budget
2025-01-01,2025-01,USA,West,Marketing,11.44,6106.25,72142.24,Budget
2025-01-01,2025-01,USA,Central,Marketing,10.22,7181.75,69486.34,Budget
2025-01-01,2025-01,USA,East,Marketing,10.7,6996.19,75877.6,Budget
2025-01-01,2025-01,USA,International,Marketing,7.08,6590.74,46190.99,Budget
2025-01-01,2025-01,USA,West,Operations,25.69,7717.4,197223.78,Budget
2025-01-01,2025-01,USA,Central,Operations,22.74,6058.93,132298.25,Budget
2025-01-01,2025-01,USA,East,Operations,23.21,6030.84,137801.96,Budget
2025-01-01,2025-01,USA,International,Operations,17.8,6968.26,125459.22,Budget
2025-01-01,2025-01,USA,West,G&A,8.35,6639.22,53696.69,Budget
2025-01-01,2025-01,USA,Central,G&A,7.19,7688.71,51969.44,Budget
2025-01-01,2025-01,USA,East,G&A,7.38,7248.75,49631.48,Budget
2025-01-01,2025-01,USA,International,G&A,6.25,7486.78,45173.55,Budget
2025-01-01,2025-01,USA,West,Technology,16.32,8599.85,139721.91,Budget
2025-01-01,2025-01,USA,Central,Technology,16.05,7860.65,123247.54,Budget
2025-01-01,2025-01,USA,East,Technology,14.59,7041.58,98866.76,Budget
2025-01-01,2025-01,USA,International,Technology,10.87,6663.26,70842.78,Budget
2025-01-01,2025-01,UK,West,Sales,12.14,8066.36,95758.06,Budget
2025-01-01,2025-01,UK,Central,Sales,10.21,7623.14,73479.49,Budget
2025-01-01,2025-01,UK,East,Sales,10.18,7582.8,73637.07,Budget
2025-01-01,2025-01,UK,International,Sales,8.28,6871.98,54336.2,Budget
2025-01-01,2025-01,UK,West,Marketing,7.22,8020.68,54287.57,Budget
2025-01-01,2025-01,UK,Central,Marketing,6.19,7304.71,41752.4,Budget
2025-01-01,2025-01,UK,East,Marketing,6.29,7161.37,41259.39,Budget
2025-01-01,2025-01,UK,International,Marketing,5.25,6398.1,32973.11,Budget
2025-01-01,2025-01,UK,West,Operations,16.18,6163.83,98188.7,Budget
2025-01-01,2025-01,UK,Central,Operations,14.47,5905.39,80757.9,Budget
2025-01-01,2025-01,UK,East,Operations,13.93,8145.86,117426.06,Budget
2025-01-01,2025-01,UK,International,Operations,12.57,7539.72,87984.18,Budget
2025-01-01,2025-01,UK,West,G&A,5.18,6512.64,32958.72,Budget
2025-01-01,2025-01,UK,Central,G&A,5.2,8284.05,45937.48,Budget
2025-01-01,2025-01,UK,East,G&A,3.96,7319.68,27073.94,Budget
2025-01-01,2025-01,UK,International,G&A,4.02,6693.77,26742.08,Budget
2025-01-01,2025-01,UK,West,Technology,10.12,8575.69,86924.23,Budget
2025-01-01,2025-01,UK,Central,Technology,9.03,8385.11,76692.13,Budget
2025-01-01,2025-01,UK,East,Technology,8.74,7778.16,67908.72,Budget
2025-01-01,2025-01,UK,International,Technology,7.26,6631.64,47440.22,Budget
2025-02-01,2025-02,Canada,West,Sales,15.85,6560.01,97286.82,Budget
2025-02-01,2025-02,Canada,Central,Sales,12.79,7869.63,103160.62,Budget
2025-02-01,2025-02,Canada,East,Sales,13.91,6104.78,77806.35,Budget
2025-02-01,2025-02,Canada,International,Sales,11.35,8886.73,101704.31,Budget
2025-02-01,2025-02,Canada,West,Marketing,9.91,6624.89,59692.17,Budget
2025-02-01,2025-02,Canada,Central,Marketing,7.47,7469.47,51003.83,Budget
2025-02-01,2025-02,Canada,East,Marketing,7.15,7673.76,52492.71,Budget
2025-02-01,2025-02,Canada,International,Marketing,6.0,7611.44,42999.4,Budget
2025-02-01,2025-02,Canada,West,Operations,19.92,6810.59,141029.29,Budget
2025-02-01,2025-02,Canada,Central,Operations,18.01,6933.08,115096.87,Budget
2025-02-01,2025-02,Canada,East,Operations,17.1,8970.08,148738.89,Budget
2025-02-01,2025-02,Canada,International,Operations,14.56,8609.25,122079.38,Budget
2025-02-01,2025-02,Canada,West,G&A,6.25,8119.79,46037.67,Budget
2025-02-01,2025-02,Canada,Central,G&A,5.09,7209.66,34872.87,Budget
2025-02-01,2025-02,Canada,East,G&A,5.01,6597.34,32110.16,Budget
2025-02-01,2025-02,Canada,International,G&A,4.25,7500.15,30596.24,Budget
2025-02-01,2025-02,Canada,West,Technology,12.47,6181.74,72853.53,Budget
2025-02-01,2025-02,Canada,Central,Technology,9.98,8413.01,85946.35,Budget
2025-02-01,2025-02,Canada,East,Technology,10.81,7342.12,73535.21,Budget
2025-02-01,2025-02,Canada,International,Technology,7.89,8017.03,63312.52,Budget
2025-02-01,2025-02,USA,West,Sales,19.02,7318.03,141976.31,Budget
2025-02-01,2025-02,USA,Central,Sales,17.48,7398.34,130368.78,Budget
2025-02-01,2025-02,USA,East,Sales,15.82,7746.5,123127.1,Budget
2025-02-01,2025-02,USA,International,Sales,15.63,10135.73,145269.34,Budget
2025-02-01,2025-02,USA,West,Marketing,11.33,4963.14,61264.11,Budget
2025-02-01,2025-02,USA,Central,Marketing,9.74,7570.34,70253.41,Budget
2025-02-01,2025-02,USA,East,Marketing,10.05,8068.3,79361.51,Budget
2025-02-01,2025-02,USA,International,Marketing,8.48,8414.99,70955.35,Budget
2025-02-01,2025-02,USA,West,Operations,29.06,6253.84,184892.36,Budget
2025-02-01,2025-02,USA,Central,Operations,23.38,7304.17,163392.08,Budget
2025-02-01,2025-02,USA,East,Operations,23.59,7337.17,162159.3,Budget
2025-02-01,2025-02,USA,International,Operations,20.3,8953.94,154134.27,Budget
2025-02-01,2025-02,USA,West,G&A,9.46,8059.1,70769.83,Budget
2025-02-01,2025-02,USA,Central,G&A,7.07,7629.65,49438.52,Budget
2025-02-01,2025-02,USA,East,G&A,6.91,7763.65,52383.94,Budget
2025-02-01,2025-02,USA,International,G&A,6.03,9031.1,56040.4,Budget
2025-02-01,2025-02,USA,West,Technology,17.17,7639.27,127496.2,Budget
2025-02-01,2025-02,USA,Central,Technology,16.84,6428.97,108208.3,Budget
2025-02-01,2025-02,USA,East,Technology,14.26,6612.76,93081.62,Budget
2025-02-01,2025-02,USA,International,Technology,12.48,6518.27,78831.39,Budget
2025-02-01,2025-02,UK,West,Sales,12.8,7567.17,97133.3,Budget
2025-02-01,2025-02,UK,Central,Sales,10.46,8361.55,81155.37,Budget
2025-02-01,2025-02,UK,East,Sales,10.38,8247.1,80301.04,Budget
2025-02-01,2025-02,UK,International,Sales,8.05,7245.22,61347.83,Budget
2025-02-01,2025-02,UK,West,Marketing,7.09,6799.5,50337.75,Budget
2025-02-01,2025-02,UK,Central,Marketing,6.27,7496.41,45156.26,Budget
2025-02-01,2025-02,UK,East,Marketing,6.18,8456.76,51985.8,Budget
2025-02-01,2025-02,UK,International,Marketing,5.25,6412.91,31093.36,Budget
2025-02-01,2025-02,UK,West,Operations,16.01,7029.94,109826.12,Budget
2025-02-01,2025-02,UK,Central,Operations,15.74,7380.01,109944.44,Budget
2025-02-01,2025-02,UK,East,Operations,13.24,8685.64,112667.89,Budget
2025-02-01,2025-02,UK,International,Operations,12.16,7539.85,94326.0,Budget
2025-02-01,2025-02,UK,West,G&A,5.33,4978.75,26197.59,Budget
2025-02-01,2025-02,UK,Central,G&A,4.02,6764.08,28638.36,Budget
2025-02-01,2025-02,UK,East,G&A,4.2,5221.48,21461.36,Budget
2025-02-01,2025-02,UK,International,G&A,4.2,7246.24,30370.82,Budget
2025-02-01,2025-02,UK,West,Technology,11.8,6685.72,67014.98,Budget
2025-02-01,2025-02,UK,Central,Technology,8.98,7712.36,66360.13,Budget
2025-02-01,2025-02,UK,East,Technology,9.57,7628.32,64344.43,Budget
2025-02-01,2025-02,UK,International,Technology,7.08,8190.47,60368.56,Budget
2025-03-01,2025-03,Canada,West,Sales,14.17,7551.05,103514.02,Budget
2025-03-01,2025-03,Canada,Central,Sales,12.2,7901.16,91218.22,Budget
2025-03-01,2025-03,Canada,East,Sales,13.06,6398.52,84610.05,Budget
2025-03-01,2025-03,Canada,International,Sales,10.27,8240.28,83007.77,Budget
2025-03-01,2025-03,Canada,West,Marketing,9.8,7346.42,65617.19,Budget
2025-03-01,2025-03,Canada,Central,Marketing,7.2,7099.69,49085.97,Budget
2025-03-01,2025-03,Canada,East,Marketing,6.92,7646.74,51972.45,Budget
2025-03-01,2025-03,Canada,International,Marketing,6.28,7687.43,42248.01,Budget
2025-03-01,2025-03,Canada,West,Operations,20.55,7143.23,138831.82,Budget
2025-03-01,2025-03,Canada,Central,Operations,16.29,7154.58,117630.31,Budget
2025-03-01,2025-03,Canada,East,Operations,16.16,6263.84,95735.1,Budget
2025-03-01,2025-03,Canada,International,Operations,13.9,6761.37,94896.07,Budget
2025-03-01,2025-03,Canada,West,G&A,6.23,7883.94,47040.87,Budget
2025-03-01,2025-03,Canada,Central,G&A,5.22,5938.34,29229.31,Budget
2025-03-01,2025-03,Canada,East,G&A,5.33,5685.75,27678.11,Budget
2025-03-01,2025-03,Canada,International,G&A,4.03,5940.22,22867.6,Budget
2025-03-01,2025-03,Canada,West,Technology,13.05,7561.48,97171.02,Budget
2025-03-01,2025-03,Canada,Central,Technology,11.19,9747.54,101948.29,Budget
2025-03-01,2025-03,Canada,East,Technology,10.72,6835.29,71159.99,Budget
2025-03-01,2025-03,Canada,International,Technology,8.48,9735.33,81682.75,Budget
2025-03-01,2025-03,USA,West,Sales,21.36,7681.62,170357.76,Budget
2025-03-01,2025-03,USA,Central,Sales,17.99,7812.62,129832.72,Budget
2025-03-01,2025-03,USA,East,Sales,14.66,7326.16,111104.47,Budget
2025-03-01,2025-03,USA,International,Sales,14.31,6794.52,91775.29,Budget
2025-03-01,2025-03,USA,West,Marketing,10.63,8154.94,95062.87,Budget
2025-03-01,2025-03,USA,Central,Marketing,10.15,9432.68,89410.1,Budget
2025-03-01,2025-03,USA,East,Marketing,8.9,7023.56,64812.29,Budget
2025-03-01,2025-03,USA,International,Marketing,7.77,6153.88,51988.85,Budget
2025-03-01,2025-03,USA,West,Operations,27.51,7500.46,207186.21,Budget
2025-03-01,2025-03,USA,Central,Operations,23.72,6916.76,152884.2,Budget
2025-03-01,2025-03,USA,East,Operations,20.78,8487.49,172915.13,Budget
2025-03-01,2025-03,USA,International,Operations,18.38,6407.24,122912.59,Budget
2025-03-01,2025-03,USA,West,G&A,8.85,7519.59,63466.26,Budget
2025-03-01,2025-03,USA,Central,G&A,6.98,7641.54,51819.87,Budget
2025-03-01,2025-03,USA,East,G&A,7.12,8749.75,56202.37,Budget
2025-03-01,2025-03,USA,International,G&A,6.06,6654.93,40206.31,Budget
2025-03-01,2025-03,USA,West,Technology,16.78,8587.45,145910.67,Budget
2025-03-01,2025-03,USA,Central,Technology,15.6,8391.93,123839.96,Budget
2025-03-01,2025-03,USA,East,Technology,13.13,6015.19,77720.22,Budget
2025-03-01,2025-03,USA,International,Technology,12.13,8614.13,108913.55,Budget
2025-03-01,2025-03,UK,West,Sales,13.07,8216.89,97118.34,Budget
2025-03-01,2025-03,UK,Central,Sales,11.32,9099.08,96761.28,Budget
2025-03-01,2025-03,UK,East,Sales,10.41,9073.06,89358.76,Budget
2025-03-01,2025-03,UK,International,Sales,9.48,9133.87,83302.33,Budget
2025-03-01,2025-03,UK,West,Marketing,6.85,8207.36,54941.0,Budget
2025-03-01,2025-03,UK,Central,Marketing,5.85,8434.04,48655.3,Budget
2025-03-01,2025-03,UK,East,Marketing,6.19,9503.93,57663.36,Budget
2025-03-01,2025-03,UK,International,Marketing,5.14,7693.84,41455.83,Budget
2025-03-01,2025-03,UK,West,Operations,16.53,8020.76,129696.49,Budget
2025-03-01,2025-03,UK,Central,Operations,14.47,7595.95,100816.69,Budget
2025-03-01,2025-03,UK,East,Operations,14.07,7106.97,99788.63,Budget
2025-03-01,2025-03,UK,International,Operations,12.5,7357.56,84584.48,Budget
2025-03-01,2025-03,UK,West,G&A,5.2,8428.53,41764.34,Budget
2025-03-01,2025-03,UK,Central,G&A,5.12,7560.98,38556.8,Budget
2025-03-01,2025-03,UK,East,G&A,4.09,7774.04,29649.52,Budget
2025-03-01,2025-03,UK,International,G&A,4.11,6866.73,28136.18,Budget
2025-03-01,2025-03,UK,West,Technology,10.97,5301.59,57729.06,Budget
2025-03-01,2025-03,UK,Central,Technology,9.1,8144.83,73485.89,Budget
2025-03-01,2025-03,UK,East,Technology,9.26,7704.91,67392.99,Budget
2025-03-01,2025-03,UK,International,Technology,7.29,8210.69,55870.63,Budget
2025-04-01,2025-04,Canada,West,Sales,14.08,7954.5,112652.08,Budget
2025-04-01,2025-04,Canada,Central,Sales,13.67,6293.33,86687.92,Budget
2025-04-01,2025-04,Canada,East,Sales,13.63,6960.23,94415.15,Budget
2025-04-01,2025-04,Canada,International,Sales,10.04,7071.96,67521.48,Budget
2025-04-01,2025-04,Canada,West,Marketing,8.09,9003.7,67934.89,Budget
2025-04-01,2025-04,Canada,Central,Marketing,8.68,8835.17,70395.3,Budget
2025-04-01,2025-04,Canada,East,Marketing,7.08,8460.62,57626.94,Budget
2025-04-01,2025-04,Canada,International,Marketing,7.23,7687.13,54063.13,Budget
2025-04-01,2025-04,Canada,West,Operations,20.61,8087.74,160939.72,Budget
2025-04-01,2025-04,Canada,Central,Operations,15.73,8084.69,126888.55,Budget
2025-04-01,2025-04,Canada,East,Operations,14.89,6843.37,113220.29,Budget
2025-04-01,2025-04,Canada,International,Operations,13.89,8201.97,102674.29,Budget
2025-04-01,2025-04,Canada,West,G&A,6.15,9696.1,55351.54,Budget
2025-04-01,2025-04,Canada,Central,G&A,4.99,6443.11,32431.01,Budget
2025-04-01,2025-04,Canada,East,G&A,5.06,7259.83,35748.53,Budget
2025-04-01,2025-04,Canada,International,G&A,5.06,6820.52,32342.13,Budget
2025-04-01,2025-04,Canada,West,Technology,12.63,6931.14,82592.14,Budget
2025-04-01,2025-04,Canada,Central,Technology,11.15,6733.0,75699.32,Budget
2025-04-01,2025-04,Canada,East,Technology,10.15,7254.45,69826.27,Budget
2025-04-01,2025-04,Canada,International,Technology,8.2,6948.19,53858.63,Budget
2025-04-01,2025-04,USA,West,Sales,19.99,8724.9,156082.26,Budget
2025-04-01,2025-04,USA,Central,Sales,17.12,6116.18,109532.59,Budget
2025-04-01,2025-04,USA,East,Sales,16.54,7118.17,117193.13,Budget
2025-04-01,2025-04,USA,International,Sales,13.51,8952.64,120091.43,Budget
2025-04-01,2025-04,USA,West,Marketing,11.95,8739.51,101840.49,Budget
2025-04-01,2025-04,USA,Central,Marketing,10.33,5446.27,55184.79,Budget
2025-04-01,2025-04,USA,East,Marketing,10.18,6762.36,64777.64,Budget
2025-04-01,2025-04,USA,International,Marketing,8.0,7610.51,63753.39,Budget
2025-04-01,2025-04,USA,West,Operations,27.56,8112.63,236571.94,Budget
2025-04-01,2025-04,USA,Central,Operations,25.53,7190.55,168017.48,Budget
2025-04-01,2025-04,USA,East,Operations,22.94,7853.04,166835.14,Budget
2025-04-01,2025-04,USA,International,Operations,18.99,8232.12,140768.1,Budget
2025-04-01,2025-04,USA,West,G&A,9.23,7832.17,74401.77,Budget
2025-04-01,2025-04,USA,Central,G&A,5.94,7428.62,45546.55,Budget
2025-04-01,2025-04,USA,East,G&A,7.72,8002.89,52932.48,Budget
2025-04-01,2025-04,USA,International,G&A,6.24,6296.42,36032.71,Budget
2025-04-01,2025-04,USA,West,Technology,17.52,7365.61,120953.89,Budget
2025-04-01,2025-04,USA,Central,Technology,16.33,6705.88,101647.79,Budget
2025-04-01,2025-04,USA,East,Technology,14.39,8027.72,120578.78,Budget
2025-04-01,2025-04,USA,International,Technology,12.24,7272.55,85109.74,Budget
2025-04-01,2025-04,UK,West,Sales,14.06,8059.21,101310.48,Budget
2025-04-01,2025-04,UK,Central,Sales,10.93,8564.38,95118.68,Budget
2025-04-01,2025-04,UK,East,Sales,11.02,6228.89,68959.17,Budget
2025-04-01,2025-04,UK,International,Sales,8.5,6663.2,55041.85,Budget
2025-04-01,2025-04,UK,West,Marketing,7.05,7131.65,54252.36,Budget
2025-04-01,2025-04,UK,Central,Marketing,6.93,7234.31,52956.68,Budget
2025-04-01,2025-04,UK,East,Marketing,6.08,8322.9,50469.32,Budget
2025-04-01,2025-04,UK,International,Marketing,4.83,7986.37,38867.82,Budget
2025-04-01,2025-04,UK,West,Operations,17.1,6936.74,119193.48,Budget
2025-04-01,2025-04,UK,Central,Operations,15.71,7047.22,112788.02,Budget
2025-04-01,2025-04,UK,East,Operations,15.73,6651.38,99473.58,Budget
2025-04-01,2025-04,UK,International,Operations,12.91,7057.81,84129.11,Budget
2025-04-01,2025-04,UK,West,G&A,5.19,7119.05,34446.44,Budget
2025-04-01,2025-04,UK,Central,G&A,5.12,7154.53,33511.98,Budget
2025-04-01,2025-04,UK,East,G&A,4.04,6736.32,26796.78,Budget
2025-04-01,2025-04,UK,International,G&A,4.06,6538.53,26178.89,Budget
2025-04-01,2025-04,UK,West,Technology,10.57,8826.93,82090.64,Budget
2025-04-01,2025-04,UK,Central,Technology,9.25,7012.66,64173.65,Budget
2025-04-01,2025-04,UK,East,Technology,9.23,6282.91,56591.42,Budget
2025-04-01,2025-04,UK,International,Technology,7.34,8903.13,63106.82,Budget
2025-05-01,2025-05,Canada,West,Sales,15.34,7452.59,116646.39,Budget
2025-05-01,2025-05,Canada,Central,Sales,13.75,6459.28,83203.69,Budget
2025-05-01,2025-05,Canada,East,Sales,12.18,7773.33,95272.08,Budget
2025-05-01,2025-05,Canada,International,Sales,10.1,7019.53,73127.11,Budget
2025-05-01,2025-05,Canada,West,Marketing,8.04,5510.75,44018.33,Budget
2025-05-01,2025-05,Canada,Central,Marketing,8.24,7498.43,64219.02,Budget
2025-05-01,2025-05,Canada,East,Marketing,7.29,6905.65,49547.8,Budget
2025-05-01,2025-05,Canada,International,Marketing,6.51,7441.42,46521.27,Budget
2025-05-01,2025-05,Canada,West,Operations,19.91,7022.91,135049.86,Budget
2025-05-01,2025-05,Canada,Central,Operations,19.61,6161.79,117288.85,Budget
2025-05-01,2025-05,Canada,East,Operations,17.31,7558.94,118905.14,Budget
2025-05-01,2025-05,Canada,International,Operations,14.96,7460.35,108124.71,Budget
2025-05-01,2025-05,Canada,West,G&A,7.19,6142.76,43406.5,Budget
2025-05-01,2025-05,Canada,Central,G&A,5.33,7928.26,37616.67,Budget
2025-05-01,2025-05,Canada,East,G&A,4.99,6502.99,35199.82,Budget
2025-05-01,2025-05,Canada,International,G&A,5.37,7191.92,38936.89,Budget
2025-05-01,2025-05,Canada,West,Technology,12.1,7544.41,86970.88,Budget
2025-05-01,2025-05,Canada,Central,Technology,12.04,9830.06,106594.51,Budget
2025-05-01,2025-05,Canada,East,Technology,11.18,8032.97,82705.32,Budget
2025-05-01,2025-05,Canada,International,Technology,8.99,8107.09,70877.28,Budget
2025-05-01,2025-05,USA,West,Sales,21.97,4545.19,102246.85,Budget
2025-05-01,2025-05,USA,Central,Sales,18.97,7420.25,138777.49,Budget
2025-05-01,2025-05,USA,East,Sales,16.92,8269.58,128764.52,Budget
2025-05-01,2025-05,USA,International,Sales,15.64,8026.35,120685.39,Budget
2025-05-01,2025-05,USA,West,Marketing,12.39,9175.02,110020.81,Budget
2025-05-01,2025-05,USA,Central,Marketing,10.71,5482.73,55279.23,Budget
2025-05-01,2025-05,USA,East,Marketing,10.32,7027.39,72306.03,Budget
2025-05-01,2025-05,USA,International,Marketing,7.97,7139.19,62274.04,Budget
2025-05-01,2025-05,USA,West,Operations,27.62,7029.63,195846.21,Budget
2025-05-01,2025-05,USA,Central,Operations,23.34,7461.92,151844.76,Budget
2025-05-01,2025-05,USA,East,Operations,22.15,5663.88,123679.63,Budget
2025-05-01,2025-05,USA,International,Operations,17.68,5911.38,107603.01,Budget
2025-05-01,2025-05,USA,West,G&A,8.79,5889.21,55589.22,Budget
2025-05-01,2025-05,USA,Central,G&A,8.08,7258.51,56342.32,Budget
2025-05-01,2025-05,USA,East,G&A,7.17,7315.92,55656.58,Budget
2025-05-01,2025-05,USA,International,G&A,6.2,7316.78,46558.51,Budget
2025-05-01,2025-05,USA,West,Technology,16.2,6912.23,111170.66,Budget
2025-05-01,2025-05,USA,Central,Technology,16.0,6151.7,96997.22,Budget
2025-05-01,2025-05,USA,East,Technology,13.91,8207.42,102437.98,Budget
2025-05-01,2025-05,USA,International,Technology,12.49,7633.03,94976.42,Budget
2025-05-01,2025-05,UK,West,Sales,13.28,7642.34,103304.66,Budget
2025-05-01,2025-05,UK,Central,Sales,11.29,7066.01,80499.36,Budget
2025-05-01,2025-05,UK,East,Sales,10.39,5654.42,57370.99,Budget
2025-05-01,2025-05,UK,International,Sales,9.19,7537.23,64905.62,Budget
2025-05-01,2025-05,UK,West,Marketing,8.1,7386.33,55967.42,Budget
2025-05-01,2025-05,UK,Central,Marketing,6.31,6998.57,41946.12,Budget
2025-05-01,2025-05,UK,East,Marketing,7.37,7235.73,54246.85,Budget
2025-05-01,2025-05,UK,International,Marketing,5.23,6030.45,29103.32,Budget
2025-05-01,2025-05,UK,West,Operations,18.54,6745.71,128212.35,Budget
2025-05-01,2025-05,UK,Central,Operations,15.53,8561.16,129762.85,Budget
2025-05-01,2025-05,UK,East,Operations,14.28,8244.03,112068.52,Budget
2025-05-01,2025-05,UK,International,Operations,10.8,6612.39,75289.07,Budget
2025-05-01,2025-05,UK,West,G&A,5.09,7077.27,36418.11,Budget
2025-05-01,2025-05,UK,Central,G&A,5.13,8389.65,40126.74,Budget
2025-05-01,2025-05,UK,East,G&A,4.14,5469.38,23792.64,Budget
2025-05-01,2025-05,UK,International,G&A,4.34,7131.8,29142.12,Budget
2025-05-01,2025-05,UK,West,Technology,10.42,7702.94,81986.04,Budget
2025-05-01,2025-05,UK,Central,Technology,10.36,8484.63,86684.17,Budget
2025-05-01,2025-05,UK,East,Technology,9.66,7355.43,69724.44,Budget
2025-05-01,2025-05,UK,International,Technology,7.23,7633.41,57192.71,Budget
2025-06-01,2025-06,Canada,West,Sales,14.53,9336.62,131676.24,Budget
2025-06-01,2025-06,Canada,Central,Sales,13.37,8164.8,103411.97,Budget
2025-06-01,2025-06,Canada,East,Sales,13.14,7913.66,99958.49,Budget
2025-06-01,2025-06,Canada,International,Sales,10.48,7095.42,69130.18,Budget
2025-06-01,2025-06,Canada,West,Marketing,8.1,7842.64,60116.94,Budget
2025-06-01,2025-06,Canada,Central,Marketing,7.02,7243.01,50898.57,Budget
2025-06-01,2025-06,Canada,East,Marketing,7.27,7122.29,48270.21,Budget
2025-06-01,2025-06,Canada,International,Marketing,5.99,7465.99,45291.03,Budget
2025-06-01,2025-06,Canada,West,Operations,19.41,7408.7,124316.84,Budget
